species,fishreg,unit,geo\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
PRR,34,TLW,PT	0.78 	0.69 	0.92 	0.84 	0.61 	0.65 	1.1072 	1.2221 	0.48 	: 	0.01 	1 	1 	0.6 	0.01 	0.01 	0.01 	0 	1 	2 
PRR,37,TLW,CY	: 	29.115 	41.577 	39.8 	28 	29.4539 	19.5 	31.2892 	25 	52 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PRR,37,TLW,ES	: 	0 	0.06 	0.03 	0.07 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PRR,37,TLW,EU27_2020	: 	33.359 p	44.105 	40.209 	28.098 	33.9719 	22.9817 	37.0987 	34.53 	63.5 	5.5 	4 	: 	: 	: 	: 	: 	: 	: 	: 
PRR,37,TLW,EU28	: 	33.359 p	44.105 	40.209 	28.098 	33.972 	22.9817 	37.0987 	34.53 	63.5 	5.5 	4 	: 	: 	: 	: 	: 	: 	: 	: 
PRR,37,TLW,IT	0 p	1 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PRR,37,TLW,MT	3.304 	3.244 	2.47 	0.379 	0.028 	4.508 	3.4817 	5.8096 	9.53 	11.5 	5.5 	4 	: 	: 	: 	: 	: 	: 	: 	: 
PSB,0,TLW,ES	: 	11.46 	4.48 	0.75 	0.55 	3.96 	8.74 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PSB,0,TLW,EU27_2020	: 	11.46 	4.48 	0.75 	0.55 	4.94 	8.7495 	: 	: 	: 	0.01 	0.01 	0.02 	0.21 	0.01 	0.01 	0.01 	0 	0.01 	3 
PSB,0,TLW,EU28	: 	11.46 	4.48 	0.75 	0.55 	4.94 	8.7495 	: 	: 	: 	0.01 	0.01 	0.02 	0.21 	0.01 	0.01 	0.01 	0 	0.01 	3 
PSB,0,TLW,PT	: 	: 	: 	: 	: 	0.98 	0.0095 	: 	: 	: 	0.01 	0.01 	0.02 	0.21 	0.01 	0.01 	0.01 	0 	0.01 	3 
PSB,27,TLW,EU27_2020	: 	: 	: 	: 	: 	0.98 	0.0095 	: 	: 	: 	0.01 	0.01 	0.01 	0.01 	0 	0.01 	0.01 	0 	0.01 	3 
PSB,27,TLW,EU28	: 	: 	: 	: 	: 	0.98 	0.0095 	: 	: 	: 	0.01 	0.01 	0.01 	0.01 	0 	0.01 	0.01 	0 	0.01 	3 
PSB,27,TLW,PT	: 	: 	: 	: 	: 	0.98 	0.0095 	: 	: 	: 	0.01 	0.01 	0.01 	0.01 	0 	0.01 	0.01 	0 	0.01 	3 
PSB,34,TLW,ES	: 	11.46 	4.48 	0.75 	0.55 	3.96 	8.74 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PSB,34,TLW,EU27_2020	: 	11.46 	4.48 	0.75 	0.55 	3.96 	8.74 	: 	: 	: 	: 	: 	0.01 	0.2 	0.01 	: 	: 	: 	: 	: 
PSB,34,TLW,EU28	: 	11.46 	4.48 	0.75 	0.55 	3.96 	8.74 	: 	: 	: 	: 	: 	0.01 	0.2 	0.01 	: 	: 	: 	: 	: 
PSB,34,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	0.2 	0.01 	: 	: 	: 	: 	: 
PSE,0,TLW,ES	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
PSE,0,TLW,EU27_2020	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
PSE,0,TLW,EU28	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
PSE,34,TLW,ES	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
PSE,34,TLW,EU27_2020	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
PSE,34,TLW,EU28	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
PSK,0,TLW,EU27_2020	: 	: 	: 	: 	: 	0.65 	0.065 	0.202 	: 	: 	: 	0.02 	7 	: 	: 	: 	: 	: 	: 	: 
PSK,0,TLW,EU28	: 	: 	: 	: 	: 	0.65 	0.065 	0.202 	: 	: 	: 	0.02 	7 	: 	: 	: 	: 	: 	: 	: 
PSK,0,TLW,PT	: 	: 	: 	: 	: 	0.65 	0.065 	0.202 	: 	: 	: 	0.02 	7 	: 	: 	: 	: 	: 	: 	: 
PSK,27,TLW,EU27_2020	: 	: 	: 	: 	: 	0.65 	0.065 	0.202 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PSK,27,TLW,EU28	: 	: 	: 	: 	: 	0.65 	0.065 	0.202 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PSK,27,TLW,PT	: 	: 	: 	: 	: 	0.65 	0.065 	0.202 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PSK,34,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	7 	: 	: 	: 	: 	: 	: 	: 
PSK,34,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	7 	: 	: 	: 	: 	: 	: 	: 
PSK,34,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	7 	: 	: 	: 	: 	: 	: 	: 
PSL,0,TLW,ES	: 	6.44 	3.77 	5.31 	5.71 	2.06 	2.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PSL,0,TLW,EU27_2020	: 	10.017 p	7.909 	8.865 	8.82 	6.59 	6.2389 	2.3155 	4.398 	0.7 	1.63 	6.44 	23.14 	13.42 	3.1 	0.01 	25 	1.01 	3.03 	9.02 
PSL,0,TLW,EU28	: 	10.017 p	7.909 	8.865 	8.82 	6.59 	6.2389 	2.3155 	4.398 	0.7 	1.63 	6.44 	23.14 	13.42 	3.1 	0.01 	25 	1.01 	3.03 	9.02 
PSL,0,TLW,FR	0.743 p	3.577 p	4.139 	3.455 	3.05 	4.53 	3.53 	2.11 	4.27 	0.7 	1.61 	6.42 	6.13 	2.81 	3.1 	0.01 	25 	1.01 	3.03 	9.02 
PSL,0,TLW,IT	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PSL,0,TLW,PT	: 	: 	: 	: 	0.06 	: 	0.1989 	0.2055 	0.128 	: 	0.02 	0.02 	17.01 	10.61 	0 	0 	0 	0 	0 	0 
PSL,27,TLW,ES	: 	0.01 	0.08 	0.05 	0.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PSL,27,TLW,EU27_2020	: 	2.358 p	3.236 	2.851 	2.86 	3.65 	2.5789 	1.8255 	3.208 	0.7 	1.62 	6.43 	6.14 	2.81 	3 	0.01 	25 	1.01 	3.02 	9.01 
PSL,27,TLW,EU28	: 	2.358 p	3.236 	2.851 	2.86 	3.65 	2.5789 	1.8255 	3.208 	0.7 	1.62 	6.43 	6.14 	2.81 	3 	0.01 	25 	1.01 	3.02 	9.01 
PSL,27,TLW,FR	: 	2.348 p	3.156 	2.801 	2.74 	3.65 	2.38 	1.62 	3.08 	0.7 	1.6 	6.42 	6.13 	2.8 	3 	0.01 	25 	1.01 	3.02 	9.01 
PSL,27,TLW,PT	: 	: 	: 	: 	0.06 	: 	0.1989 	0.2055 	0.128 	: 	0.02 	0.01 	0.01 	0.01 	0 	0 	0 	0 	0 	0 
PSL,34,TLW,ES	: 	0 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PSL,34,TLW,EU27_2020	: 	0 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	0.01 	17 	10.6 	: 	: 	: 	: 	: 	: 
PSL,34,TLW,EU28	: 	0 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	0.01 	17 	10.6 	: 	: 	: 	: 	: 	: 
PSL,34,TLW,IT	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PSL,34,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	17 	10.6 	: 	: 	: 	: 	: 	: 
PSL,37,TLW,ES	: 	6.43 	3.69 	5.26 	5.65 	2.06 	2.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PSL,37,TLW,EU27_2020	: 	7.659 p	4.673 	5.914 	5.96 	2.94 	3.66 	0.49 	1.19 	: 	0.01 	: 	: 	0.01 	0.1 	: 	0 	0 	0.01 	0.01 
PSL,37,TLW,EU28	: 	7.659 p	4.673 	5.914 	5.96 	2.94 	3.66 	0.49 	1.19 	: 	0.01 	: 	: 	0.01 	0.1 	: 	0 	0 	0.01 	0.01 
PSL,37,TLW,FR	0.743 p	1.229 p	0.983 	0.654 	0.31 	0.88 	1.15 	0.49 	1.19 	: 	0.01 	: 	: 	0.01 	0.1 	: 	0 	0 	0.01 	0.01 
PSS,0,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
PSS,0,TLW,ES	: 	: 	: 	0.5 	3.29 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PSS,0,TLW,EU27_2020	: 	: 	: 	0.5 	3.29 	: 	0.0706 	1.185 	4.77 	7 	8 	4 	1 	: 	0 	0 	0 	0 	0 	0 
PSS,0,TLW,EU28	: 	: 	: 	0.5 	3.29 	: 	0.0706 	1.185 	4.77 	7 	8 	4 	1 	: 	0 	0 	0 	0 	0 	0 
PSS,0,TLW,PT	: 	: 	: 	: 	: 	: 	0.0706 	1.185 	4.77 	7 	8 	4 	1 	: 	: 	: 	: 	: 	: 	: 
PSS,27,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	0.0706 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PSS,27,TLW,EU28	: 	: 	: 	: 	: 	: 	0.0706 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PSS,27,TLW,PT	: 	: 	: 	: 	: 	: 	0.0706 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PSS,34,TLW,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
PSS,34,TLW,ES	: 	: 	: 	0.5 	3.29 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PSS,34,TLW,EU27_2020	: 	: 	: 	0.5 	3.29 	: 	: 	1.185 	4.77 	7 	8 	4 	1 	: 	0 	0 	0 	0 	0 	0 
PSS,34,TLW,EU28	: 	: 	: 	0.5 	3.29 	: 	: 	1.185 	4.77 	7 	8 	4 	1 	: 	0 	0 	0 	0 	0 	0 
PSS,34,TLW,PT	: 	: 	: 	: 	: 	: 	: 	1.185 	4.77 	7 	8 	4 	1 	: 	: 	: 	: 	: 	: 	: 
PTM,0,TLW,ES	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PTM,0,TLW,EU27_2020	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PTM,0,TLW,EU28	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PTM,27,TLW,ES	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PTM,27,TLW,EU27_2020	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PTM,27,TLW,EU28	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PTY,0,TLW,EU27_2020	: 	61.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PTY,0,TLW,EU28	: 	61.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PTY,0,TLW,PT	: 	61.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PTY,47,TLW,EU27_2020	: 	61.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PTY,47,TLW,EU28	: 	61.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PTY,47,TLW,PT	: 	61.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PUF,0,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	6 	0 	0 	0 	0 
PUF,0,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	6 	0 	0 	0 	0 
PUF,0,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	6 	0 	0 	0 	0 
PUF,21,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	6 	0 	0 	0 	0 
PUF,21,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	6 	0 	0 	0 	0 
PUF,21,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	6 	0 	0 	0 	0 
PUX,0,TLW,CY	: 	: 	15.575 	13.5 	21.9 	4.6803 	19.9 	36.257 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PUX,0,TLW,ES	: 	: 	: 	: 	: 	0.02 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PUX,0,TLW,EU27_2020	: 	: 	15.575 	13.5 	21.9 	4.7003 	20.2 	36.257 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PUX,0,TLW,EU28	: 	: 	15.575 	13.5 	21.9 	4.7 	20.2 	36.257 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PUX,27,TLW,ES	: 	: 	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PUX,27,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PUX,27,TLW,EU28	: 	: 	: 	: 	: 	: 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PUX,37,TLW,CY	: 	: 	15.575 	13.5 	21.9 	4.6803 	19.9 	36.257 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PUX,37,TLW,ES	: 	: 	: 	: 	: 	0.02 	0.28 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PUX,37,TLW,EU27_2020	: 	: 	15.575 	13.5 	21.9 	4.7003 	20.18 	36.257 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PUX,37,TLW,EU28	: 	: 	15.575 	13.5 	21.9 	4.7 	20.18 	36.257 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PVJ,0,TLW,ES	: 	: 	0.06 	0.01 	0.15 	0.03 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PVJ,0,TLW,EU27_2020	: 	: 	0.06 	0.01 	0.15 	0.03 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PVJ,0,TLW,EU28	: 	: 	0.06 	0.01 	0.15 	0.03 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PVJ,37,TLW,ES	: 	: 	0.06 	0.01 	0.15 	0.03 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PVJ,37,TLW,EU27_2020	: 	: 	0.06 	0.01 	0.15 	0.03 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PVJ,37,TLW,EU28	: 	: 	0.06 	0.01 	0.15 	0.03 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PVQ,0,TLW,EL	: 	: 	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PVQ,0,TLW,EU27_2020	: 	: 	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PVQ,0,TLW,EU28	: 	: 	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PVQ,34,TLW,EL	: 	: 	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PVQ,34,TLW,EU27_2020	: 	: 	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PVQ,34,TLW,EU28	: 	: 	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PVR,0,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	1.713 	12.138 	97.565 	48 	54 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 
PVR,0,TLW,EU28	: 	: 	: 	: 	: 	: 	1.713 	12.138 	97.565 	48 	54 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 
PVR,0,TLW,PT	: 	: 	: 	: 	: 	: 	1.713 	12.138 	97.565 	48 	54 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 
PVR,27,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	1.713 	12.138 	97.565 	48 	54 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 
PVR,27,TLW,EU28	: 	: 	: 	: 	: 	: 	1.713 	12.138 	97.565 	48 	54 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 
PVR,27,TLW,PT	: 	: 	: 	: 	: 	: 	1.713 	12.138 	97.565 	48 	54 	0.01 	: 	0.01 	: 	: 	: 	: 	: 	: 
PWT,0,TLW,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	49.6 	37.1 	38.8 	63.3 	22.3 	0 	26 	55 	42 	33 
PWT,0,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	49.6 	37.1 	38.8 	63.3 	22.3 	0 	26 	55 	42 	33 
PWT,0,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	49.6 	37.1 	38.8 	63.3 	22.3 	0 	26 	55 	42 	33 
PWT,37,TLW,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	49.6 	37.1 	38.8 	63.3 	22.3 	0 	26 	55 	42 	33 
PWT,37,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	49.6 	37.1 	38.8 	63.3 	22.3 	0 	26 	55 	42 	33 
PWT,37,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	49.6 	37.1 	38.8 	63.3 	22.3 	0 	26 	55 	42 	33 
PXV,0,TLW,ES	: 	2.63 	2.24 	1.11 	0.76 	0.12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PXV,0,TLW,EU27_2020	: 	2.63 	2.24 	1.11 	0.76 	0.69 	0.5317 	0.5232 	0.5 	: 	0.01 	0.01 	1.01 	0.7 	: 	: 	: 	: 	: 	: 
PXV,0,TLW,EU28	: 	2.63 	2.24 	1.11 	0.76 	0.69 	0.5317 	0.5232 	0.5 	: 	0.01 	0.01 	1.01 	0.7 	: 	: 	: 	: 	: 	: 
PXV,0,TLW,PT	0.18 	: 	: 	: 	: 	0.57 	0.5317 	0.5232 	0.5 	: 	0.01 	0.01 	1.01 	0.7 	: 	: 	: 	: 	: 	: 
PXV,27,TLW,EU27_2020	: 	: 	: 	: 	: 	0.3 	0.1324 	0.0405 	: 	: 	: 	: 	0.01 	0.3 	: 	: 	: 	: 	: 	: 
PXV,27,TLW,EU28	: 	: 	: 	: 	: 	0.3 	0.1324 	0.0405 	: 	: 	: 	: 	0.01 	0.3 	: 	: 	: 	: 	: 	: 
PXV,27,TLW,PT	: 	: 	: 	: 	: 	0.3 	0.1324 	0.0405 	: 	: 	: 	: 	0.01 	0.3 	: 	: 	: 	: 	: 	: 
PXV,34,TLW,ES	: 	2.63 	2.24 	1.11 	0.76 	0.12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PXV,34,TLW,EU27_2020	: 	2.63 	2.24 	1.11 	0.76 	0.39 	0.3993 	0.4827 	0.5 	: 	0.01 	0.01 	1 	0.4 	: 	: 	: 	: 	: 	: 
PXV,34,TLW,EU28	: 	2.63 	2.24 	1.11 	0.76 	0.39 	0.3993 	0.4827 	0.5 	: 	0.01 	0.01 	1 	0.4 	: 	: 	: 	: 	: 	: 
PXV,34,TLW,PT	0.18 	: 	: 	: 	: 	0.27 	0.3993 	0.4827 	0.5 	: 	0.01 	0.01 	1 	0.4 	: 	: 	: 	: 	: 	: 
PZB,0,TLW,ES	: 	: 	: 	: 	: 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PZB,0,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PZB,0,TLW,EU28	: 	: 	: 	: 	: 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PZB,37,TLW,ES	: 	: 	: 	: 	: 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PZB,37,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PZB,37,TLW,EU28	: 	: 	: 	: 	: 	: 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
QPH,0,TLW,EU27_2020	: 	246.51 	150.92 	105.28 	91.9 	67.11 	44.1979 	5.4302 	5.1101 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
QPH,0,TLW,EU28	: 	246.51 	150.92 	105.28 	91.9 	67.11 	44.1979 	5.4302 	5.1101 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
QPH,0,TLW,PT	: 	246.51 	150.92 	105.28 	91.9 	67.11 	44.1979 	5.4302 	5.1101 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
QPH,27,TLW,EU27_2020	: 	246.51 	150.92 	105.28 	91.9 	67.11 	44.1979 	5.4302 	5.1101 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
QPH,27,TLW,EU28	: 	246.51 	150.92 	105.28 	91.9 	67.11 	44.1979 	5.4302 	5.1101 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
QPH,27,TLW,PT	: 	246.51 	150.92 	105.28 	91.9 	67.11 	44.1979 	5.4302 	5.1101 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
QPX,0,TLW,ES	: 	0.17 	0.52 	1.21 	4.8 	1.99 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
QPX,0,TLW,EU27_2020	: 	0.17 	0.52 	1.21 	4.8 	1.99 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
QPX,0,TLW,EU28	: 	0.17 	0.52 	1.21 	4.8 	1.99 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
QPX,27,TLW,ES	: 	0.17 	0.52 	1.21 	4.8 	1.99 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
QPX,27,TLW,EU27_2020	: 	0.17 	0.52 	1.21 	4.8 	1.99 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
QPX,27,TLW,EU28	: 	0.17 	0.52 	1.21 	4.8 	1.99 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
QSC,0,TLW,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
QSC,0,TLW,ES	: 	187.73 	139.24 	75.96 	79.55 	95.84 	170.08 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
QSC,0,TLW,EU27_2020	: 	: c	5325.603 	2056.7235 	2218.583 	1530.9513 	2616.3038 	966.884 	3859.47 	3936 	1267.8 	3286.4 	5931.21 	4786.11 	4134 	3087.01 	4314.01 	4318 	5172 	3479 
QSC,0,TLW,EU28	: 	: c	10500.767 	12700.689 	13293.2062 	10966.084 	17927.6855 	20897.884 	24458.37 	17017.6 	8110.53 	7945.42 	11591.91 	9842.15 	7991 	8192.02 	11630.02 	15091 	13831 	8628.04 
QSC,0,TLW,FR	: 	6535.264 p	5177.999 	1896.136 	2128.62 	1358.8 	2299.19 	954.83 	3833.11 	3935.7 	1264.9 	3282.3 	5904.91 	4613.7 	4058 	2978.01 	4275.01 	4260 	5159 	3475 
QSC,0,TLW,IE	: 	: c	6.29 	84.3275 	10.413 	75.5113 	146.0338 	12.054 	26.36 	0.3 	2.9 	4.1 	26.3 	172.4 	76 	109 	39 	58 	13 	4 
QSC,0,TLW,NL	: 	0.209 	2.08 	0.3 	0 	0.8 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
QSC,0,TLW,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
QSC,0,TLW,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 
QSC,0,TLW,SI	0 	0 n	: 	0 	: 	0 	0 	0 	0 	0 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 
QSC,0,TLW,UK	: 	2282.166 	5175.164 	10643.9651 	11074.6232 	9435.1331 	15311.3818 	19931 	20598.9 	13081.6 	6842.73 	4659.02 	5660.7 	5056.04 	3857 	5105.01 	7316.01 	10773 	8659 	5149.04 
QSC,27,TLW,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
QSC,27,TLW,ES	: 	187.72 	139.24 	75.96 	79.55 	95.84 	170.08 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 
QSC,27,TLW,EU27_2020	: 	: c	5325.603 	2056.7235 	2218.583 	1530.9213 	2616.2138 	966.844 	3859.29 	3936 	1267.8 	3286.4 	5931.21 	4786.11 	4134 	3087.01 	4314.01 	4318 	5172 	3479 
